210,诺基亚 Lumia 1020（Lumia 909）,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,正常开机进入桌面,无维修情况,充电正常,机身无弯曲,很少使用，完美无任何痕迹,账号可退出
2,诺基亚 Lumia 1020（Lumia 909）,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无法开机/自动重启/工程模式,无维修情况,充电正常,机身无弯曲,很少使用，完美无任何痕迹,账号可退出
90,诺基亚 Lumia 1020（Lumia 909）,屏幕有缺角/碎裂,很少使用，显示完美几乎全新,正常开机进入桌面,无维修情况,充电正常,机身无弯曲,很少使用，完美无任何痕迹,账号可退出
75,诺基亚 Lumia 1020（Lumia 909）,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,正常开机进入桌面,无维修情况,充电正常,机身无弯曲,很少使用，完美无任何痕迹,账号可退出
25,诺基亚 Lumia 1020（Lumia 909）,很少使用，完美无任何痕迹,屏幕无法正常显示,正常开机进入桌面,无维修情况,充电正常,机身无弯曲,很少使用，完美无任何痕迹,账号可退出
75,诺基亚 Lumia 1020（Lumia 909）,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,正常开机进入桌面,主板维修（主板拆修或故障）,充电正常,机身无弯曲,很少使用，完美无任何痕迹,账号可退出
75,诺基亚 Lumia 1020（Lumia 909）,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,正常开机进入桌面,无维修情况,充电正常,机身无弯曲,很少使用，完美无任何痕迹,账号可退出,触摸失灵/延迟
75,诺基亚 Lumia 1020（Lumia 909）,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,正常开机进入桌面,无维修情况,充电正常,机身无弯曲,很少使用，完美无任何痕迹,账号可退出,机身进水或受潮
75,诺基亚 Lumia 1020（Lumia 909）,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,正常开机进入桌面,无维修情况,充电正常,机身无弯曲,很少使用，完美无任何痕迹,账号可退出,缺失尾插小板/摄像头
75,诺基亚 Lumia 1020（Lumia 909）,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,正常开机进入桌面,无维修情况,充电正常,机身无弯曲,很少使用，完美无任何痕迹,账号可退出,通话功能不正常
75,诺基亚 Lumia 1020（Lumia 909）,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,正常开机进入桌面,无维修情况,充电正常,机身无弯曲,很少使用，完美无任何痕迹,账号可退出,拍摄模糊/抖动/有斑
75,诺基亚 Lumia 1020（Lumia 909）,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,正常开机进入桌面,无维修情况,充电正常,机身无弯曲,很少使用，完美无任何痕迹,账号可退出,无线无法打开/无法连接
